id,terrestrial_date,sol,ls,month,min_temp,pressure
799.0,1969-12-31 23:59:53.324454693,855,263,9,-69.0,912.0
795.0,1970-01-01 00:00:07.221957511,856,264,9,-68.0,912.0
801.0,1970-01-01 00:00:02.672716255,857,264,9,-76.0,911.0
800.0,1969-12-31 23:59:58.123475000,858,265,9,-73.0,913.0
802.0,1969-12-31 23:59:53.574233744,859,266,9,-72.0,915.0
803.0,1970-01-01 00:00:07.471736562,860,266,9,-69.0,916.0
804.0,1970-01-01 00:00:02.922495307,861,267,9,-70.0,917.0
807.0,1969-12-31 23:59:58.373254051,862,268,9,-70.0,917.0
805.0,1969-12-31 23:59:53.824012796,863,268,9,-72.0,916.0
806.0,1970-01-01 00:00:07.721515614,864,269,9,-70.0,914.0
808.0,1970-01-01 00:00:03.172274358,865,270,10,-70.0,913.0
809.0,1969-12-31 23:59:58.623033103,866,270,10,-71.0,911.0
810.0,1969-12-31 23:59:54.073791847,867,271,10,-71.0,910.0
811.0,1970-01-01 00:00:07.971294665,868,271,10,-71.0,908.0
812.0,1970-01-01 00:00:03.422053410,869,272,10,-72.0,906.0
813.0,1969-12-31 23:59:54.323570899,870,273,10,-74.0,909.0
814.0,1970-01-01 00:00:08.221073717,871,273,10,-70.0,903.0
815.0,1970-01-01 00:00:03.671832461,872,274,10,-72.0,902.0
817.0,1969-12-31 23:59:59.622149309,881,280,10,-73.0,899.0
818.0,1969-12-31 23:59:55.072908054,882,280,10,-76.0,901.0
820.0,1970-01-01 00:00:08.970410872,883,281,10,-74.0,897.0
821.0,1970-01-01 00:00:04.421169616,884,282,10,-71.0,897.0
819.0,1969-12-31 23:59:59.871928361,885,282,10,-71.0,895.0
823.0,1969-12-31 23:59:55.322687105,886,283,10,-73.0,894.0
822.0,1970-01-01 00:00:09.220189923,887,284,10,-73.0,897.0
824.0,1970-01-01 00:00:04.670948668,888,284,10,-70.0,896.0
825.0,1970-01-01 00:00:00.121707412,889,285,10,-70.0,895.0
826.0,1969-12-31 23:59:55.572466157,890,286,10,-72.0,892.0
827.0,1969-12-31 23:59:51.023224901,891,286,10,-72.0,892.0
828.0,1970-01-01 00:00:04.920727719,892,287,10,-71.0,892.0
829.0,1970-01-01 00:00:00.371486464,893,287,10,-72.0,890.0
830.0,1969-12-31 23:59:55.822245208,894,288,10,-75.0,891.0
831.0,1969-12-31 23:59:51.273003953,895,289,10,-72.0,889.0
833.0,1970-01-01 00:00:05.170506771,896,289,10,-70.0,888.0
832.0,1970-01-01 00:00:00.621265515,897,290,10,-72.0,884.0
834.0,1969-12-31 23:59:56.072024260,898,291,10,-72.0,883.0
835.0,1969-12-31 23:59:51.522783004,899,291,10,-75.0,881.0
836.0,1970-01-01 00:00:05.420285822,900,292,10,-70.0,883.0
837.0,1970-01-01 00:00:00.871044567,901,292,10,-71.0,885.0
838.0,1969-12-31 23:59:56.321803311,902,293,10,-68.0,883.0
839.0,1969-12-31 23:59:51.772562056,903,294,10,-71.0,882.0
841.0,1970-01-01 00:00:05.670064874,904,294,10,-71.0,878.0
840.0,1970-01-01 00:00:01.120823618,905,295,10,-71.0,880.0
843.0,1969-12-31 23:59:56.571582363,906,296,10,-76.0,878.0
842.0,1970-01-01 00:00:05.919843925,907,296,10,-75.0,879.0
844.0,1970-01-01 00:00:01.370602670,908,297,10,-71.0,883.0
845.0,1969-12-31 23:59:56.821361414,909,297,10,-70.0,878.0
847.0,1969-12-31 23:59:52.272120159,910,298,10,-73.0,878.0
846.0,1970-01-01 00:00:06.169622977,911,299,10,-70.0,874.0
849.0,1970-01-01 00:00:01.620381721,912,299,10,-75.0,875.0
848.0,1969-12-31 23:59:57.071140466,913,300,11,-71.0,871.0
850.0,1969-12-31 23:59:52.521899210,914,300,11,-71.0,874.0
851.0,1970-01-01 00:00:06.419402029,915,301,11,-71.0,878.0
852.0,1970-01-01 00:00:01.870160773,916,302,11,-71.0,872.0
854.0,1969-12-31 23:59:57.320919517,917,302,11,-76.0,871.0
853.0,1969-12-31 23:59:52.771678262,918,303,11,-71.0,867.0
855.0,1970-01-01 00:00:06.669181080,919,304,11,-74.0,870.0
856.0,1970-01-01 00:00:02.119939825,920,304,11,-72.0,868.0
857.0,1969-12-31 23:59:57.570698569,921,305,11,-70.0,867.0
858.0,1969-12-31 23:59:53.021457313,922,305,11,-73.0,870.0
859.0,1970-01-01 00:00:06.918960132,923,306,11,-72.0,867.0
861.0,1970-01-01 00:00:02.369718876,924,307,11,-74.0,867.0
860.0,1969-12-31 23:59:57.820477621,925,307,11,-71.0,862.0
862.0,1969-12-31 23:59:53.271236365,926,308,11,-76.0,864.0
863.0,1970-01-01 00:00:07.168739183,927,308,11,-76.0,862.0
864.0,1970-01-01 00:00:02.619497928,928,309,11,-72.0,862.0
865.0,1969-12-31 23:59:58.070256672,929,310,11,-75.0,866.0
868.0,1969-12-31 23:59:53.521015417,930,310,11,-75.0,865.0
867.0,1970-01-01 00:00:07.418518235,931,311,11,-69.0,864.0
866.0,1970-01-01 00:00:02.869276979,932,311,11,-71.0,859.0
869.0,1969-12-31 23:59:58.320035724,933,312,11,-71.0,863.0
870.0,1969-12-31 23:59:53.770794468,934,313,11,-73.0,858.0
872.0,1970-01-01 00:00:07.668297286,935,313,11,-75.0,862.0
871.0,1970-01-01 00:00:03.119056031,936,314,11,-72.0,865.0
874.0,1969-12-31 23:59:58.569814775,937,314,11,-73.0,863.0
876.0,1970-01-01 00:00:03.368835082,940,316,11,-73.0,861.0
875.0,1969-12-31 23:59:58.819593827,941,317,11,-74.0,857.0
880.0,1969-12-31 23:59:54.270352571,942,317,11,-74.0,857.0
877.0,1970-01-01 00:00:03.618614134,943,318,11,-73.0,854.0
878.0,1969-12-31 23:59:59.069372878,944,318,11,-70.0,852.0
881.0,1969-12-31 23:59:54.520131623,945,319,11,-72.0,851.0
879.0,1970-01-01 00:00:08.417634441,946,320,11,-77.0,850.0
882.0,1970-01-01 00:00:03.868393185,947,320,11,-70.0,853.0
883.0,1969-12-31 23:59:59.319151930,948,321,11,-73.0,854.0
884.0,1969-12-31 23:59:54.769910674,949,321,11,-72.0,851.0
885.0,1970-01-01 00:00:08.667413493,950,322,11,-73.0,850.0
888.0,1970-01-01 00:00:04.118172237,951,323,11,-75.0,849.0
886.0,1969-12-31 23:59:59.568930981,952,323,11,-69.0,847.0
887.0,1969-12-31 23:59:55.019689726,953,324,11,-71.0,847.0
889.0,1970-01-01 00:00:08.917192544,954,324,11,-73.0,847.0
892.0,1970-01-01 00:00:09.166971596,958,327,11,-74.0,848.0
891.0,1970-01-01 00:00:04.617730340,959,327,11,-78.0,846.0
893.0,1970-01-01 00:00:00.068489085,960,328,11,-76.0,846.0
895.0,1969-12-31 23:59:55.519247829,961,328,11,-71.0,849.0
894.0,1969-12-31 23:59:50.970006573,962,329,11,-73.0,845.0
896.0,1970-01-01 00:00:04.867509392,963,329,11,-71.0,850.0
897.0,1970-01-01 00:00:00.318268136,964,330,12,-72.0,847.0
898.0,1969-12-31 23:59:55.769026881,965,331,12,-75.0,847.0
900.0,1969-12-31 23:59:51.219785625,966,331,12,-73.0,850.0
899.0,1970-01-01 00:00:05.117288443,967,332,12,-74.0,844.0
901.0,1970-01-01 00:00:00.568047188,968,332,12,-71.0,848.0
902.0,1969-12-31 23:59:56.018805932,969,333,12,-72.0,844.0
903.0,1969-12-31 23:59:51.469564677,970,333,12,-71.0,849.0
906.0,1970-01-01 00:00:05.367067495,971,334,12,-71.0,848.0
904.0,1970-01-01 00:00:00.817826239,972,334,12,-73.0,847.0
905.0,1969-12-31 23:59:56.268584984,973,335,12,-72.0,844.0
907.0,1969-12-31 23:59:51.719343728,974,336,12,-73.0,842.0
908.0,1970-01-01 00:00:05.616846546,975,336,12,-73.0,843.0
909.0,1970-01-01 00:00:01.067605291,976,337,12,-75.0,842.0
910.0,1969-12-31 23:59:56.518364035,977,337,12,-75.0,841.0
913.0,1969-12-31 23:59:51.969122780,978,338,12,-73.0,842.0
912.0,1970-01-01 00:00:01.317384342,979,338,12,-79.0,841.0
911.0,1969-12-31 23:59:56.768143087,980,339,12,-73.0,840.0
914.0,1969-12-31 23:59:52.218901831,981,339,12,-73.0,841.0
917.0,1970-01-01 00:00:06.116404649,982,340,12,-74.0,840.0
916.0,1970-01-01 00:00:01.567163394,983,340,12,-76.0,840.0
915.0,1969-12-31 23:59:57.017922138,984,341,12,-74.0,840.0
918.0,1969-12-31 23:59:52.468680883,985,342,12,-78.0,840.0
919.0,1970-01-01 00:00:06.366183701,986,342,12,-74.0,840.0
920.0,1970-01-01 00:00:01.816942445,987,343,12,-74.0,839.0
922.0,1969-12-31 23:59:57.267701190,988,343,12,-75.0,840.0
921.0,1969-12-31 23:59:52.718459934,989,344,12,-74.0,841.0
923.0,1970-01-01 00:00:06.615962752,990,344,12,-76.0,839.0
926.0,1970-01-01 00:00:02.066721497,991,345,12,-73.0,840.0
924.0,1969-12-31 23:59:57.517480241,992,345,12,-73.0,842.0
927.0,1969-12-31 23:59:52.968238986,993,346,12,-73.0,840.0
925.0,1970-01-01 00:00:06.865741804,994,346,12,-79.0,842.0
929.0,1970-01-01 00:00:02.316500548,995,347,12,-74.0,842.0
928.0,1969-12-31 23:59:57.767259293,996,348,12,-72.0,842.0
930.0,1969-12-31 23:59:53.218018037,997,348,12,-74.0,843.0
931.0,1970-01-01 00:00:07.115520856,998,349,12,-73.0,842.0
932.0,1969-12-31 23:59:58.017038344,1000,350,12,-74.0,841.0
933.0,1969-12-31 23:59:53.467797089,1001,350,12,-79.0,843.0
936.0,1970-01-01 00:00:07.365299907,1002,351,12,-77.0,844.0
934.0,1970-01-01 00:00:02.816058652,1003,351,12,-74.0,843.0
935.0,1969-12-31 23:59:58.266817396,1004,352,12,-74.0,842.0
939.0,1969-12-31 23:59:53.717576141,1005,352,12,-75.0,843.0
941.0,1970-01-01 00:00:07.615078959,1006,353,12,-78.0,844.0
937.0,1970-01-01 00:00:03.065837703,1007,353,12,-79.0,845.0
940.0,1969-12-31 23:59:58.516596448,1008,354,12,-79.0,844.0
946.0,1969-12-31 23:59:53.967355192,1009,354,12,-75.0,845.0
947.0,1970-01-01 00:00:07.864858010,1010,355,12,-74.0,846.0
948.0,1970-01-01 00:00:03.315616755,1011,355,12,-78.0,845.0
949.0,1969-12-31 23:59:58.766375499,1012,356,12,-81.0,846.0
953.0,1969-12-31 23:59:54.217134244,1013,356,12,-80.0,846.0
950.0,1970-01-01 00:00:08.114637062,1014,357,12,-77.0,846.0
951.0,1970-01-01 00:00:03.565395806,1015,357,12,-75.0,847.0
952.0,1969-12-31 23:59:54.466913295,1016,358,12,-76.0,847.0
955.0,1970-01-01 00:00:08.364416113,1017,359,12,-78.0,850.0
956.0,1970-01-01 00:00:03.815174858,1018,359,12,-79.0,850.0
954.0,1969-12-31 23:59:59.265933602,1019,0,1,-81.0,849.0
938.0,1969-12-31 23:59:54.716692347,1020,0,1,-63.0,832.0
942.0,1970-01-01 00:00:08.614195165,1021,1,1,-76.0,850.0
944.0,1970-01-01 00:00:04.064953909,1022,1,1,-75.0,852.0
943.0,1969-12-31 23:59:59.515712654,1023,2,1,-76.0,851.0
945.0,1969-12-31 23:59:54.966471398,1024,2,1,-76.0,851.0
958.0,1970-01-01 00:00:08.863974216,1025,3,1,-74.0,851.0
957.0,1970-01-01 00:00:04.314732961,1026,3,1,-78.0,851.0
960.0,1969-12-31 23:59:55.216250450,1028,4,1,-75.0,853.0
959.0,1970-01-01 00:00:09.113753268,1029,5,1,-75.0,856.0
961.0,1970-01-01 00:00:04.564512012,1030,5,1,-77.0,855.0
963.0,1970-01-01 00:00:00.015270757,1031,6,1,-76.0,854.0
962.0,1969-12-31 23:59:55.466029501,1032,6,1,-74.0,854.0
965.0,1969-12-31 23:59:50.916788246,1033,7,1,-77.0,856.0
964.0,1970-01-01 00:00:04.814291064,1034,7,1,-76.0,859.0
966.0,1970-01-01 00:00:00.265049808,1035,8,1,-77.0,857.0
967.0,1969-12-31 23:59:55.715808553,1036,8,1,-76.0,856.0
968.0,1969-12-31 23:59:51.166567297,1037,9,1,-80.0,856.0
969.0,1970-01-01 00:00:05.064070116,1038,9,1,-76.0,858.0
970.0,1970-01-01 00:00:00.514828860,1039,10,1,-77.0,857.0
972.0,1969-12-31 23:59:55.965587604,1040,10,1,-77.0,858.0
971.0,1969-12-31 23:59:51.416346349,1041,11,1,-77.0,859.0
973.0,1970-01-01 00:00:05.313849167,1042,11,1,-76.0,859.0
974.0,1970-01-01 00:00:00.764607912,1043,12,1,-77.0,860.0
975.0,1969-12-31 23:59:56.215366656,1044,12,1,-79.0,860.0
978.0,1969-12-31 23:59:51.666125400,1045,13,1,-80.0,861.0
979.0,1970-01-01 00:00:05.563628219,1046,13,1,-77.0,862.0
977.0,1970-01-01 00:00:01.014386963,1047,14,1,-77.0,863.0
976.0,1969-12-31 23:59:56.465145708,1048,14,1,-78.0,864.0
980.0,1969-12-31 23:59:51.915904452,1049,15,1,-75.0,864.0
981.0,1970-01-01 00:00:05.813407270,1050,15,1,-76.0,863.0
983.0,1970-01-01 00:00:01.264166015,1051,16,1,-76.0,864.0
982.0,1969-12-31 23:59:52.165683504,1052,16,1,-78.0,865.0
984.0,1970-01-01 00:00:06.063186322,1053,17,1,-79.0,865.0
985.0,1970-01-01 00:00:01.513945066,1054,17,1,-77.0,867.0
987.0,1969-12-31 23:59:56.964703811,1055,17,1,-77.0,868.0
986.0,1969-12-31 23:59:52.415462555,1056,18,1,-76.0,868.0
988.0,1970-01-01 00:00:06.312965373,1057,18,1,-78.0,867.0
989.0,1970-01-01 00:00:01.763724118,1058,19,1,-78.0,868.0
990.0,1969-12-31 23:59:57.214482862,1059,19,1,-78.0,870.0
992.0,1969-12-31 23:59:52.665241607,1060,20,1,-78.0,870.0
993.0,1970-01-01 00:00:06.562744425,1061,20,1,-77.0,871.0
991.0,1970-01-01 00:00:02.013503169,1062,21,1,-77.0,871.0
994.0,1969-12-31 23:59:57.464261914,1063,21,1,-79.0,871.0
996.0,1969-12-31 23:59:52.915020658,1064,22,1,-77.0,871.0
995.0,1970-01-01 00:00:06.812523476,1065,22,1,-78.0,873.0
997.0,1970-01-01 00:00:02.263282221,1066,23,1,-78.0,875.0
998.0,1969-12-31 23:59:57.714040965,1067,23,1,-79.0,875.0
1000.0,1969-12-31 23:59:53.164799710,1068,24,1,-76.0,874.0
999.0,1970-01-01 00:00:07.062302528,1069,24,1,-77.0,876.0
1001.0,1970-01-01 00:00:02.513061272,1070,25,1,-80.0,877.0
1002.0,1969-12-31 23:59:57.963820017,1071,25,1,-78.0,878.0
1003.0,1969-12-31 23:59:53.414578761,1072,26,1,-78.0,879.0
1004.0,1970-01-01 00:00:07.312081579,1073,26,1,-82.0,879.0
1005.0,1970-01-01 00:00:02.762840324,1074,27,1,-77.0,878.0
1006.0,1969-12-31 23:59:58.213599068,1075,27,1,-77.0,879.0
1007.0,1969-12-31 23:59:53.664357813,1076,28,1,-81.0,880.0
1008.0,1970-01-01 00:00:07.561860631,1077,28,1,-79.0,880.0
1009.0,1970-01-01 00:00:03.012619376,1078,29,1,-80.0,881.0
1010.0,1969-12-31 23:59:58.463378120,1079,29,1,-80.0,882.0
1013.0,1969-12-31 23:59:53.914136864,1080,29,1,-77.0,882.0
1011.0,1970-01-01 00:00:07.811639683,1081,30,2,-77.0,882.0
1012.0,1970-01-01 00:00:03.262398427,1082,30,2,-79.0,882.0
1014.0,1969-12-31 23:59:58.713157172,1083,31,2,-80.0,883.0
1015.0,1969-12-31 23:59:54.163915916,1084,31,2,-78.0,885.0
1017.0,1970-01-01 00:00:08.061418734,1085,32,2,-79.0,886.0
1016.0,1970-01-01 00:00:03.512177479,1086,32,2,-77.0,885.0
1019.0,1969-12-31 23:59:58.962936223,1087,33,2,-78.0,885.0
1020.0,1970-01-01 00:00:08.311197786,1088,33,2,-77.0,885.0
1018.0,1970-01-01 00:00:03.761956530,1089,34,2,-76.0,885.0
1021.0,1969-12-31 23:59:59.212715275,1090,34,2,-78.0,886.0
1022.0,1969-12-31 23:59:54.663474019,1091,35,2,-77.0,886.0
1023.0,1970-01-01 00:00:08.560976837,1092,35,2,-79.0,886.0
1024.0,1970-01-01 00:00:04.011735582,1093,36,2,-77.0,887.0
1026.0,1969-12-31 23:59:59.462494326,1094,36,2,-80.0,888.0
1027.0,1969-12-31 23:59:54.913253071,1095,36,2,-79.0,888.0
1025.0,1970-01-01 00:00:08.810755889,1096,37,2,-79.0,888.0
1028.0,1970-01-01 00:00:04.261514633,1097,37,2,-78.0,889.0
1029.0,1969-12-31 23:59:59.712273378,1098,38,2,-77.0,890.0
1030.0,1969-12-31 23:59:55.163032122,1099,38,2,-78.0,891.0
1031.0,1970-01-01 00:00:09.060534940,1100,39,2,-79.0,890.0
1034.0,1970-01-01 00:00:04.511293685,1101,39,2,-80.0,891.0
1032.0,1969-12-31 23:59:59.962052429,1102,40,2,-84.0,892.0
1033.0,1969-12-31 23:59:55.412811174,1103,40,2,-81.0,893.0
1035.0,1969-12-31 23:59:50.863569918,1104,41,2,-79.0,893.0
1036.0,1970-01-01 00:00:04.761072736,1105,41,2,-78.0,892.0
1037.0,1970-01-01 00:00:00.211831481,1106,42,2,-82.0,893.0
1040.0,1969-12-31 23:59:55.662590225,1107,42,2,-79.0,893.0
1038.0,1969-12-31 23:59:51.113348970,1108,42,2,-78.0,895.0
1039.0,1970-01-01 00:00:05.010851788,1109,43,2,-82.0,895.0
1041.0,1970-01-01 00:00:00.461610532,1110,43,2,-81.0,895.0
1042.0,1969-12-31 23:59:55.912369277,1111,44,2,-79.0,896.0
1043.0,1969-12-31 23:59:51.363128021,1112,44,2,-80.0,895.0
1044.0,1970-01-01 00:00:05.260630839,1113,45,2,-79.0,895.0
1045.0,1970-01-01 00:00:00.711389584,1114,45,2,-79.0,896.0
1047.0,1969-12-31 23:59:56.162148328,1115,46,2,-80.0,897.0
1046.0,1969-12-31 23:59:51.612907073,1116,46,2,-79.0,898.0
1048.0,1970-01-01 00:00:05.510409891,1117,47,2,-79.0,898.0
1049.0,1970-01-01 00:00:00.961168635,1118,47,2,-80.0,898.0
1050.0,1969-12-31 23:59:56.411927380,1119,48,2,-81.0,899.0
1051.0,1969-12-31 23:59:51.862686124,1120,48,2,-80.0,900.0
1052.0,1970-01-01 00:00:05.760188943,1121,48,2,-81.0,901.0
1053.0,1970-01-01 00:00:01.210947687,1122,49,2,-79.0,901.0
1054.0,1969-12-31 23:59:56.661706431,1123,49,2,-79.0,900.0
1055.0,1969-12-31 23:59:52.112465176,1124,50,2,-80.0,900.0
1056.0,1970-01-01 00:00:01.460726739,1125,50,2,-79.0,900.0
1057.0,1969-12-31 23:59:56.911485483,1126,51,2,-79.0,901.0
1058.0,1969-12-31 23:59:52.362244227,1127,51,2,-80.0,901.0
1059.0,1970-01-01 00:00:06.259747046,1128,52,2,-79.0,902.0
1060.0,1970-01-01 00:00:01.710505790,1129,52,2,-80.0,902.0
1061.0,1969-12-31 23:59:57.161264535,1130,53,2,-81.0,902.0
1062.0,1969-12-31 23:59:52.612023279,1131,53,2,-81.0,902.0
1063.0,1970-01-01 00:00:06.509526097,1132,53,2,-82.0,902.0
1064.0,1970-01-01 00:00:01.960284842,1133,54,2,-82.0,902.0
1065.0,1969-12-31 23:59:57.411043586,1134,54,2,-80.0,902.0
1069.0,1969-12-31 23:59:52.861802331,1135,55,2,-81.0,901.0
1066.0,1970-01-01 00:00:06.759305149,1136,55,2,-82.0,901.0
1068.0,1970-01-01 00:00:02.210063893,1137,56,2,-81.0,901.0
1067.0,1969-12-31 23:59:57.660822638,1138,56,2,-82.0,901.0
1070.0,1969-12-31 23:59:53.111581382,1139,57,2,-80.0,901.0
1071.0,1970-01-01 00:00:07.009084200,1140,57,2,-81.0,901.0
1072.0,1970-01-01 00:00:02.459842945,1141,57,2,-82.0,902.0
1073.0,1969-12-31 23:59:57.910601689,1142,58,2,-82.0,902.0
1074.0,1969-12-31 23:59:53.361360434,1143,58,2,-82.0,901.0
1075.0,1970-01-01 00:00:07.258863252,1144,59,2,-82.0,902.0
1076.0,1970-01-01 00:00:02.709621996,1145,59,2,-82.0,903.0
1077.0,1969-12-31 23:59:58.160380741,1146,60,3,-82.0,902.0
1078.0,1969-12-31 23:59:53.611139485,1147,60,3,-80.0,901.0
1080.0,1970-01-01 00:00:07.508642303,1148,61,3,-80.0,901.0
1079.0,1970-01-01 00:00:02.959401048,1149,61,3,-81.0,902.0
1081.0,1969-12-31 23:59:58.410159792,1150,62,3,-82.0,902.0
1082.0,1969-12-31 23:59:53.860918537,1151,62,3,-82.0,901.0
1086.0,1970-01-01 00:00:07.758421355,1152,62,3,-80.0,901.0
1083.0,1970-01-01 00:00:03.209180099,1153,63,3,-82.0,900.0
1088.0,1969-12-31 23:59:58.659938844,1154,63,3,-84.0,900.0
1084.0,1969-12-31 23:59:54.110697588,1155,64,3,-84.0,900.0
1085.0,1970-01-01 00:00:08.008200407,1156,64,3,-84.0,900.0
1087.0,1970-01-01 00:00:03.458959151,1157,65,3,-82.0,900.0
1089.0,1969-12-31 23:59:58.909717895,1158,65,3,-82.0,898.0
1090.0,1969-12-31 23:59:54.360476640,1159,66,3,-82.0,898.0
1091.0,1970-01-01 00:00:08.257979458,1160,66,3,-80.0,899.0
1092.0,1969-12-31 23:59:59.159496947,1161,66,3,-83.0,898.0
1093.0,1969-12-31 23:59:54.610255691,1162,67,3,-84.0,897.0
1094.0,1970-01-01 00:00:08.507758510,1163,67,3,-86.0,896.0
1095.0,1970-01-01 00:00:03.958517254,1164,68,3,-86.0,896.0
1096.0,1969-12-31 23:59:59.409275999,1165,68,3,-84.0,897.0
1097.0,1969-12-31 23:59:54.860034743,1166,69,3,-84.0,895.0
1098.0,1970-01-01 00:00:08.757537561,1167,69,3,-84.0,894.0
1102.0,1970-01-01 00:00:04.208296306,1168,70,3,-84.0,894.0
1100.0,1969-12-31 23:59:59.659055050,1169,70,3,-89.0,894.0
1101.0,1969-12-31 23:59:55.109813795,1170,71,3,-85.0,893.0
1099.0,1970-01-01 00:00:09.007316613,1171,71,3,-87.0,892.0
1104.0,1970-01-01 00:00:04.458075357,1172,71,3,-87.0,892.0
1103.0,1969-12-31 23:59:59.908834102,1173,72,3,-87.0,892.0
1105.0,1969-12-31 23:59:55.359592846,1174,72,3,-85.0,891.0
1106.0,1969-12-31 23:59:50.810351591,1175,73,3,-85.0,890.0
1107.0,1970-01-01 00:00:04.707854409,1176,73,3,-84.0,890.0
1108.0,1970-01-01 00:00:00.158613153,1177,74,3,-84.0,888.0
1109.0,1969-12-31 23:59:55.609371898,1178,74,3,-86.0,888.0
1110.0,1969-12-31 23:59:51.060130642,1179,75,3,-85.0,887.0
1111.0,1970-01-01 00:00:04.957633460,1180,75,3,-86.0,886.0
1112.0,1970-01-01 00:00:00.408392205,1181,75,3,-86.0,885.0
1114.0,1969-12-31 23:59:55.859150949,1182,76,3,-85.0,884.0
1113.0,1969-12-31 23:59:51.309909694,1183,76,3,-86.0,883.0
1115.0,1970-01-01 00:00:05.207412512,1184,77,3,-85.0,882.0
1116.0,1970-01-01 00:00:00.658171256,1185,77,3,-84.0,881.0
1117.0,1969-12-31 23:59:56.108930001,1186,78,3,-86.0,881.0
1118.0,1969-12-31 23:59:51.559688745,1187,78,3,-84.0,881.0
1119.0,1970-01-01 00:00:05.457191563,1188,79,3,-90.0,881.0
1120.0,1970-01-01 00:00:00.907950308,1189,79,3,-87.0,879.0
1121.0,1969-12-31 23:59:56.358709052,1190,79,3,-87.0,877.0
1122.0,1969-12-31 23:59:51.809467797,1191,80,3,-87.0,876.0
1123.0,1970-01-01 00:00:05.706970615,1192,80,3,-86.0,876.0
1124.0,1970-01-01 00:00:01.157729359,1193,81,3,-84.0,875.0
1125.0,1969-12-31 23:59:56.608488104,1194,81,3,-84.0,873.0
1126.0,1969-12-31 23:59:52.059246848,1195,82,3,-86.0,872.0
1129.0,1970-01-01 00:00:05.956749666,1196,82,3,-86.0,871.0
1127.0,1970-01-01 00:00:01.407508411,1197,83,3,-85.0,869.0
1128.0,1969-12-31 23:59:52.309025900,1198,83,3,-86.0,868.0
1130.0,1970-01-01 00:00:06.206528718,1199,84,3,-86.0,868.0
1131.0,1970-01-01 00:00:01.657287462,1200,84,3,-84.0,866.0
1132.0,1969-12-31 23:59:57.108046207,1201,84,3,-85.0,866.0
1133.0,1969-12-31 23:59:52.558804951,1202,85,3,-85.0,864.0
1136.0,1970-01-01 00:00:06.456307770,1203,85,3,-85.0,863.0
1135.0,1970-01-01 00:00:01.907066514,1204,86,3,-84.0,862.0
1134.0,1969-12-31 23:59:57.357825258,1205,86,3,-86.0,861.0
1137.0,1969-12-31 23:59:52.808584003,1206,87,3,-85.0,859.0
1138.0,1970-01-01 00:00:06.706086821,1207,87,3,-85.0,858.0
1139.0,1970-01-01 00:00:02.156845566,1208,88,3,-85.0,857.0
1141.0,1969-12-31 23:59:57.607604310,1209,88,3,-85.0,855.0
1140.0,1969-12-31 23:59:53.058363055,1210,88,3,-85.0,854.0
1142.0,1970-01-01 00:00:06.955865873,1211,89,3,-83.0,853.0
1143.0,1970-01-01 00:00:02.406624617,1212,89,3,-86.0,851.0
1145.0,1969-12-31 23:59:57.857383362,1213,90,4,-84.0,851.0
1144.0,1969-12-31 23:59:53.308142106,1214,90,4,-85.0,849.0
1146.0,1970-01-01 00:00:07.205644924,1215,91,4,-85.0,848.0
1147.0,1970-01-01 00:00:02.656403669,1216,91,4,-86.0,847.0
1148.0,1969-12-31 23:59:58.107162413,1217,92,4,-88.0,846.0
1149.0,1969-12-31 23:59:53.557921158,1218,92,4,-86.0,845.0
1150.0,1970-01-01 00:00:07.455423976,1219,93,4,-87.0,844.0
1151.0,1970-01-01 00:00:02.906182720,1220,93,4,-87.0,842.0
1152.0,1969-12-31 23:59:58.356941465,1221,93,4,-87.0,841.0
1153.0,1969-12-31 23:59:53.807700209,1222,94,4,-87.0,840.0
1155.0,1970-01-01 00:00:07.705203027,1223,94,4,-88.0,839.0
1154.0,1970-01-01 00:00:03.155961772,1224,95,4,-88.0,837.0
1156.0,1969-12-31 23:59:58.606720516,1225,95,4,-87.0,836.0
1157.0,1969-12-31 23:59:54.057479261,1226,96,4,-87.0,835.0
1158.0,1970-01-01 00:00:07.954982079,1227,96,4,-88.0,833.0
1159.0,1970-01-01 00:00:03.405740823,1228,97,4,-88.0,832.0
1160.0,1969-12-31 23:59:58.856499568,1229,97,4,-88.0,831.0
1161.0,1969-12-31 23:59:54.307258312,1230,98,4,-88.0,830.0
1162.0,1970-01-01 00:00:08.204761130,1231,98,4,-88.0,828.0
1163.0,1970-01-01 00:00:03.655519875,1232,99,4,-88.0,827.0
1164.0,1969-12-31 23:59:59.106278619,1233,99,4,-88.0,826.0
1166.0,1970-01-01 00:00:08.454540182,1234,99,4,-88.0,824.0
1165.0,1970-01-01 00:00:03.905298926,1235,100,4,-88.0,824.0
1170.0,1969-12-31 23:59:59.356057671,1236,100,4,-87.0,822.0
1169.0,1969-12-31 23:59:54.806816415,1237,101,4,-88.0,820.0
1167.0,1970-01-01 00:00:08.704319234,1238,101,4,-87.0,819.0
1168.0,1970-01-01 00:00:04.155077978,1239,102,4,-89.0,818.0
1171.0,1969-12-31 23:59:59.605836722,1240,102,4,-87.0,816.0
1172.0,1969-12-31 23:59:55.056595467,1241,103,4,-87.0,816.0
1173.0,1970-01-01 00:00:08.954098285,1242,103,4,-87.0,815.0
1174.0,1970-01-01 00:00:04.404857030,1243,104,4,-86.0,814.0
1175.0,1969-12-31 23:59:59.855615774,1244,104,4,-85.0,812.0
1176.0,1969-12-31 23:59:55.306374518,1245,105,4,-86.0,811.0
